,,,yr,m2,cm2 (5),m2,m,,g,g,g,g/m2,,,,,,mol/m2 (3) ,,-4,,,,,,,,
Species,Code,family,Age,a.lf,lf.sz,a.st,h.t,h.c,m.lf,m.st,m.br.2.,lf.ma.1.,d.st,n.lf,pft,growth.conditions,status,light,Dawkins,Climbing,group..7.,lat,long,vegetation,lai,map,mat,reference
Adenocalymma impressum,305,,3,0.09,59.922,1.81E-05,0.71,0.68,5.78,5.048,,64.22852953,,106.5214333,EA,unmanaged,,2.102896275,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,306,,3,0.68,59.922,1.81E-05,3.52,3.43,48.82,51.006,,72.11983755,,101.3348281,EA,unmanaged,,2.920819746,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,307,,3,0.61,59.922,5.94E-05,3.9,3.75,45.73,58.97575555,,75.04723871,,86.29879309,EA,unmanaged,,1.958955951,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,308,,3,0.32,59.922,5.54E-05,3.27,2.9,19.23,32.88,,59.82106609,,95.14616673,EA,unmanaged,,1.393245628,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,309,,3,0.24,59.922,3.32E-05,1.14,0.99,18.34,27.689,,75.46755039,,126.5573558,EA,unmanaged,,2.195915036,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,310,,3,0.12,59.922,7.09E-05,0.87,0.81,8.56,6.524,,73.49924897,,134.987556,EA,unmanaged,,2.223221368,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,311,,3,0.11,59.922,2.46E-05,0.75,0.71,6.96,7.112,,61.14303743,,107.4005071,EA,unmanaged,,3.371344361,1,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,312,,3,0.32,59.922,2.55E-05,1.86,1.8,21.13,20.449,,65.60806971,,92.53018139,EA,unmanaged,,1.293143899,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,313,,3,0.45,59.922,0,,,43.36,73.435,,,,,EA,unmanaged,,,,.,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,314,,3,0.17,59.922,0.000132732,1.23,0.99,14.3,14.451,,83.63865085,,99.81238218,EA,unmanaged,,3.219933237,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,315,,3,0.37,59.922,7.85E-05,2.84,2.65,26.6,32.338,,72.20699222,,83.61619789,EA,unmanaged,,1.619623107,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,316,,3,0.18,59.922,3.63E-05,1,0.88,12.66,13.194,,69.48105477,,82.20452723,EA,unmanaged,,2.984615525,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,317,,3,0.16,59.922,4.42E-05,0.89,0.82,11.34,10.056,,70.9535471,,93.09477089,EA,unmanaged,,3.081464974,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,318,,3,0.11,59.922,3.96E-05,0.87,0.79,6.47,8.315,,56.31083182,,80.7196906,EA,unmanaged,,2.098920741,1,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,319,,3,0.46,59.922,0,1.19,0.92,32.13,37.911,,70.17901519,,102.824961,EA,unmanaged,,2.577262217,,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Adenocalymma impressum,320,,3,0.3,59.922,2.92E-05,1.3,1.03,24.03,37.985,,81.10868468,,128.3274453,EA,unmanaged,,0.740878813,1,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,200,,3,0.42,48.2863,3.42E-05,2.79,2.3,19.17,32.439,,45.82130648,,,EA,unmanaged,,,2,.,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,201,,3,0.13,48.2863,3.12E-05,0.93,0.3,4.33,21.099,,33.90646831,,50.47540029,EA,unmanaged,,2.547794039,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,202,,3,0.47,48.2863,4.19E-05,3.5,2.78,25.99,76.223,,55.0299089,,55.7122734,EA,unmanaged,,1.670054175,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,203,,3,,48.2863,0,,,,,,,,,EA,unmanaged,,,,.,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,204,,3,0.97,48.2863,0.000149571,4.27,3.48,69.93,199.0356346,,72.17265708,,92.54215493,EA,unmanaged,,4.510495445,3,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,205,,3,,48.2863,0,,,,,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,206,,3,0.17,48.2863,6.22E-05,1.3,0.8,16.08,28.161,,,,,EA,unmanaged,,8.097595405,,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,208,,3,0.09,48.2863,8.49E-05,0.44,0.31,3.94,8.814,,43.68189027,,61.19267182,EA,unmanaged,,1.701605089,1,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,413,,3,0.52,48.2863,8.01E-05,2.5,2.18,34.82,71.718,,66.86045832,,86.51001392,EA,unmanaged,,1.734219246,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,414,,3,0.76,48.2863,8.49E-05,4.07,3.87,49.48,120.318968,,64.77721441,,86.59273668,EA,unmanaged,,1.991993244,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,416,,3,0.55,48.2863,7.54E-05,4.1,3.92,52.79,70.003207,,95.1873264,,90.10023389,EA,unmanaged,,3.807405508,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,424,,3,0.36,48.2863,4.07E-05,3.73,3.34,29.38,52.561,,80.71047071,,93.26263849,EA,unmanaged,,5.314281601,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,426,,3,0.84,48.2863,0.00022698,3.78,3.41,59.2,228.466838,,70.16178871,,101.2036993,EA,unmanaged,,6.640977385,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,428,,3,0.74,48.2863,7.54E-05,3.95,3.77,63.72,87.17125562,,86.28789235,,101.8805582,EA,unmanaged,,6.74074535,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,429,,3,0.89,48.2863,3.96E-05,4.02,3.72,47.83,102.2894397,,53.49742561,,63.38848253,EA,unmanaged,,8.640323651,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,430,,3,0.13,48.2863,3.74E-05,3.02,2.82,8.82,25.175,,70.26091954,,72.11336323,EA,unmanaged,,7.465562689,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,431,,3,2.05,48.2863,0.000330064,3.4,2.76,143.94,385.1946666,,70.12105785,,88.44120156,EA,unmanaged,,7.75542015,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,434,,3,0.03,48.2863,4.52E-06,0.36,0.34,0.9,0.965,,,,,EA,unmanaged,,,,,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,438,,3,0.49,48.2863,9.85E-05,1.83,1.8,38.25,49.955,,78.11747273,,88.97197145,EA,unmanaged,,6.730084428,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,439,,3,0.15,48.2863,7.85E-05,3.27,3.03,6.3,56.918,,41.19749389,,73.7633712,EA,unmanaged,,5.030376485,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Combretum gracilis,445,,3,0.55,48.2863,3.32E-05,3.72,3.41,25.87,33.746,,47.31247983,,57.74603267,EA,unmanaged,,4.264652178,2,1,secondary forest 3 yo,11S,66W,TropRF,3.68,1780,26,Selaya et al. (2008) Journal of Ecology 96: 1211-1221; Selaya & Anten (2010) Ecology 91:1102-1113
Cecropia ficifolia,1,,4,0.14,1094.6499,0.000298648,3.5,0.13,7.67,175.2181,1.079,53.1967944,0.224600089,,EA,unmanaged,,2.97378723,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,14,,4,0.37,1094.6499,0.000602628,4.28,0.32,18.47,301.169,3.811,50.34487756,0.178444195,,EA,unmanaged,,13.45300922,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,15,,4,1.94,1094.6499,0.00223961,6.27,0.59,150.96,1968.031,36.262,77.81954895,0.238781362,,EA,unmanaged,,21.99958387,5,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,26,,4,1.18,1094.6499,0.002164754,7.22,6.34,122.98,2336.117,25.076,104.2883015,0.213117988,,EA,unmanaged,,37.54494581,5,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,38,,4,1.33,1094.6499,0.002375829,6.61,1.56,86.78,2173.151,25.633,65.41870124,0.239641472,,EA,unmanaged,,16.14099919,4,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,46,,4,1.28,1094.6499,0.000735415,4.37,0.41,80.41,614.68,19.188,62.92620516,0.244357557,,EA,unmanaged,,33.49851232,5,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,61,,4,0.02,1094.6499,7.85E-05,0.53,0.05,0.56,3.806,0.0735,32.00861063,0.182565538,,EA,unmanaged,,1.452576931,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,62,,4,0.06,1094.6499,5.54E-05,1.09,0.11,2.32,7.795,0.93905,41.0157274,0.13057155,,EA,unmanaged,,1.594064294,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,69,,4,0.45,1094.6499,0.00022698,2.47,0.3,21.18,79.456,3.39,47.57137748,0.196203494,,EA,unmanaged,,12.81722165,4,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,99,,4,0.05,1094.6499,2.64E-05,0.56,0.18,1.65,3.635,0.164,31.5149023,0.184330301,,EA,unmanaged,,5.760930959,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,100,,4,0.1,1094.6499,0.000126677,1.49,0.1,3.16,24.275,0.586,33.0645004,0.144821811,,EA,unmanaged,,2.749524989,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,204,,4,1.03,1094.6499,0.002724711,6.75,0.42,64.17,2721.753,14.965,62.32071418,0.27369625,,EA,unmanaged,,18.52613193,4,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Cecropia ficifolia,210,,4,0.12,1094.6499,0.000118823,2.13,0.2,4.81,48.5621,0.753,41.40216585,0.193967753,,EA,unmanaged,,12.24974963,5,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,44,,4,0.91,246.4121,0.000572555,3.4,2.27,111.96,484.39,123.633,122.622291,0.460148322,,EA,unmanaged,,24.51728378,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,45,,4,0.45,246.4121,0.000330064,2.92,1.57,56.73,279.338,34.895,126.6311194,0.529199338,,EA,unmanaged,,21.07616578,4,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,47,,4,0.63,246.4121,0.000167415,2,1.57,55.77,73.779,3.985,87.94005256,0.407576568,,EA,unmanaged,,1.378482227,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,48,,4,0.5,246.4121,0.000141026,1.68,1.19,45.38,60.90475,1.74,91.11970645,0.430386817,,EA,unmanaged,,1.32327564,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,64,,4,1.08,246.4121,0.000326851,3.02,1.6,97.73,245.262,58.236,90.179453,0.413016609,,EA,unmanaged,,12.72171011,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,66,,4,3.51,246.4121,0.00148617,5.31,4.04,399.58,1285.23965,153.898,113.9569175,0.806535561,,EA,unmanaged,,13.04320027,4,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,77,,4,2.87,246.4121,0.001063618,4.34,3.97,236.22,828.469,171.167,82.3715022,0.42037095,,EA,unmanaged,,3.176948583,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,79,,4,0.48,246.4121,9.16E-05,1.31,0.63,32.9,41.479,0.899,68.12052224,0.386449531,,EA,unmanaged,,1.189213371,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,80,,4,4.02,246.4121,0.001320254,5.8,4.77,536.59,1630.725,149.57575,133.4320485,0.412176043,,EA,unmanaged,,4.360893444,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,83,,4,0.83,246.4121,0.000176715,3.39,2.63,59.55,112.188,14.178,72.15464121,0.447150359,,EA,unmanaged,,1.918540613,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,84,,4,8.87,246.4121,0.002587698,6.59,5.51,759.31,3770.633,1098.35365,85.64094647,0.455017782,,EA,unmanaged,,6.166222551,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,87,,4,0.16,246.4121,3.12E-05,0.66,0.33,13.64,6.45,10.1052,86.90237755,0.47535012,,EA,unmanaged,,2.471566355,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,93,,4,0.75,246.4121,0.000188692,2.7,0.99,27.39,127.442,10.14,36.58792577,0.389664626,,EA,unmanaged,,4.438570674,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,203,,4,0.66,246.4121,0.000196067,2.26,1.86,57.5,112.1266,2.373,87.34490243,0.381489875,,EA,unmanaged,,1.884674565,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,205,,4,0.11,246.4121,2.46E-05,0.66,0.3,5.34,5.809,0,49.89272418,0.476271105,,EA,unmanaged,,2.184214494,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Couratari guianensis,206,,4,0.27,246.4121,8.82E-05,1.3,0.77,31.59,44.078,5.879,119.0577578,0.473610376,,EA,unmanaged,,2.506594675,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,3,,4,0.17,67.2876,4.19E-05,0.84,0.46,6.67,11.868,2.907,38.42478142,0.472505241,,EA,unmanaged,,3.31280751,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,7,,4,1.8,67.2876,0.000646925,4.25,3.22,81.92,462.94,103.21,45.48572836,0.514316775,,EA,unmanaged,,2.643063622,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,8,,4,1.01,67.2876,0.000280552,2.76,1.44,39.39,161.282,34.65975,38.96846531,0.490171295,,EA,unmanaged,,2.355513734,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,9,,4,0.38,67.2876,0.000126677,1.81,0.46,16.58,74.851,16.561,43.41854074,0.519287432,,EA,unmanaged,,1.422336652,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,12,,4,0.94,67.2876,0.000265904,3.25,1.51,42.77,246.172,50.882,45.41989432,0.451050368,,EA,unmanaged,,3.776810996,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,21,,4,0.09,67.2876,3.42E-05,0.73,0.35,3.13,8.305,1.674,35.34363169,0.130523222,,EA,unmanaged,,0.933217016,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,25,,4,0.61,67.2876,0.000126677,2.13,1.08,24.6,77.231,15.607,40.23371302,0.449211979,,EA,unmanaged,,3.051866776,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,30,,4,0.2,67.2876,5.54E-05,1.32,0.55,10.3,25.819,9.489,52.44743919,0.452826793,,EA,unmanaged,,5.991310896,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,31,,4,0.43,67.2876,6.94E-05,1.02,0.9,19.38,22.923,9.7108,45.33162997,0.297882978,,EA,unmanaged,,5.288771409,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,32,,4,1.98,67.2876,0.000323655,2.46,1.61,109.53,204.8169,114.83525,55.35268224,0.457816738,,EA,unmanaged,,5.407001052,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,39,,4,2.15,67.2876,0.000419096,3.2,1.58,87.36,322.2174,86.7268,40.68962536,0.443667592,,EA,unmanaged,,3.657378603,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,53,,4,0.36,67.2876,0.000283529,2.06,0.96,17.69,191.20415,25.921,48.76685106,0.491123349,,EA,unmanaged,,2.283629971,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,54,,4,1.77,67.2876,0.000426385,3.46,2.56,74.01,359.852,95.53345,41.79265672,0.562388319,,EA,unmanaged,,3.037517959,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Rinereocarpus uleii,91,,4,5.35,67.2876,0.000789239,5.22,3.72,248.19,885.80885,329.653,46.39548721,0.488538535,,EA,unmanaged,,6.938631982,3,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,10,,4,0.08,45.762,5.03E-05,0.74,0.54,4.7,7.91,3.069,62.34716108,0.364973517,,EA,unmanaged,,0.890113477,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,11,,4,0.1,45.762,7.39E-05,0.76,0.5,5.87,17.221,1.506,58.6945026,0.398463618,,EA,unmanaged,,0.8978701,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,22,,4,0.12,45.762,2.04E-05,0.37,0.21,6.24,3.02,1.375,52.45335811,0.41677138,,EA,unmanaged,,0.492351637,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,78,,4,1.1,45.762,0.000147411,1.71,1.42,65.9,60.376,18.492,59.87244071,0.520698479,,EA,unmanaged,,3.545685628,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,104,,4,0.74,45.762,9.50E-05,1.32,1.02,42.03,35.502,14.64,56.97412778,0.528827092,,EA,unmanaged,,1.000191658,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Pseudolmedia laevis,105,,4,0.54,45.762,6.08E-05,1.81,1.28,30.99,40.425,8.74,57.05697295,0.440160491,,EA,unmanaged,,1.638249977,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,71,,4,0.01,54.9732,3.14E-06,0.19,0.1,0.63,0.45725,0,50.39517706,0.197154738,,EA,unmanaged,,1.115861145,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,85,,4,0.09,54.9732,2.46E-05,0.65,0.46,6.01,10.228,0.605,64.59263174,0.79464039,,EA,unmanaged,,2.320305744,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,200,,4,0.29,54.9732,0.000120763,1.38,0.87,22.24,70.562,6.4792,75.50386113,0.598798977,,EA,unmanaged,,1.024829494,4,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,201,,4,0.32,54.9732,0.000136848,1.6,1.2,25.58,90.343,22.847,80.69560586,0.554719795,,EA,unmanaged,,4.075733091,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,202,,4,0.36,54.9732,0.000169717,1.69,1.46,23.66,100.7,23.857,65.14693468,0.713865575,,EA,unmanaged,,4.11837466,2,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
Brosimum lactescens,207,,4,0.49,54.9732,7.70E-05,1.05,0.95,32.38,32.041,26.24,65.59314749,0.68085154,,EA,unmanaged,,1.93159115,1,,secondary forest 4 yo,11S,66W,TropRF,3.8,1780,26,Selaya & Anten (2008) Functional Ecology 22: 30-39
